sell, [sɛl] vt. 賣
return, [rɪˋtɝn] vt. vi. 返回
send, [sɛnd] vt. 發送：寄
rice, [raɪs] n. 米
sense, [sɛns] n. 感官；感覺
rich, [rɪtʃ] adj. 有錢的
sentence, [ˋsɛntəns] n. 句子
ride, [raɪd] vt. 騎乘
September, [sɛpˋtɛmbɚ] n. 九月
right, [raɪt] (1) n. adj.右邊(的) (2) n.正確
serve, [sɝv] vt. 為…服務
ring, [rɪŋ] n. (1) v. n. 搖鈴；鳴響 (2) v. n. 打電話 n. 戒指
service, [ˋsɝvɪs] n. 服務
set, [sɛt] (1) vt.設立 (2) n.一套
rise, [raɪz] vi. 上升
seven, [ˋsɛvn] n. 七
river, [ˋrɪvɚ] n. 河
seventeen, [͵sɛvnˋtin] n. 十七
road, [rod] n. 道路
seventy, [ˋsɛvntɪ] n. 七十
robot, [ˋrobət] n. 機器人
several, [ˋsɛvərəl] adj. 幾個的
rock, [rɑk] (1) n. 岩石
shake, [ʃek] vt. 搖動
roll, [rol] vi. 滾動
shall, [ʃæ l] aux. 將：會
roof, [ruf] n. 屋頂
shape, [ʃep] n. 形狀
room, [rum] n. 房間
shark, [ˋʃɑrk] n. 鯊魚
rooster, [ˋrustɚ] n. 公雞
sharp, [ʃɑrp] adj. 尖銳的
root, [rut] n. 根
she, [ʃi] pron. (主格)她
rope, [rop] n. 繩子
sheep, [ʃip] n. 綿羊
rose, [roz] n. 玫瑰
sheet, [ʃit] n. 一張
round, [raʊnd] adj. 圓的
shine, [ʃaɪn] vi. 發光 vt. 擦亮 n. 光亮
row, [ro] (1) n.列；排 (2) vt.划船
ship, [ʃɪp] n. 船
rub, [rʌb] vt. 摩擦
shirt, [ʃɝt] n. 襯衫
rubber, [ˋrʌbɚ] n. 橡膠
shoe, [ʃu] n. 鞋子
rule, [rul] n. 規則
shop, [ʃɑp] (1) store[stor] n. 商店
run, [rʌn] vi. 跑
shop, [ʃɑp] n. 商店 (2) vi. 購物
sad, [sæ d] adj. 悲哀的
shore, [ʃɔr] n. 海濱
safe, [sef] (1) adj.安全的 (2) n.保險櫃
short, [ʃɔrt] adj. 短的；矮的
sail, [sel] vi. vt. 航行
shot, [ʃɑt] vt. 射擊
sale, [sel] n. 賣
shoulder, [ˋʃoldɚ] n. 肩膀
salt, [sɔlt] n. 鹽巴
shout, [ʃaʊt] vi. 呼喊
same, [sem] adj. 同樣的
show, [ʃo] vt. n. 顯示；演出
sand, [sæ nd] n. 沙子
shut, [ʃʌt] vt. 關上
Saturday, [ˋsætɚde] n.星期六
shy, [ʃaɪ] adj. 害羞的
save, [sev] vt. 挽救；儲存
sick, [sɪk] adj. 生病的
saw, [sɔ] n. 鋸子
side, [saɪd] n. 邊；面
say, [se] vt. 說
sight, [saɪt] n. 視界
scare, [skɛr] vt. 使恐懼
silly, [ˋsɪlɪ] adj. 愚蠢的
scene, [sin] n. 場景
silver, [ˋsɪlvɚ] n. 銀
school, [skul] n. 學校
simple, [ˋsɪmp!] adj. 簡單的
sea, [si] n. 海洋
since, [sɪns] prep. conj. 此後；因為
season, [ˋsizn] n. 季節
sing, [sɪŋ] vi. 唱歌
seat, [sit] n. 座位
singer, [ˋsɪŋɚ] n. 歌手
second, [ˋsɛkənd] (1) adj. n. 第二(的) (2) n.秒
sir, [sɝ] n. 先生
sister, [ˋsɪstɚ] n. 姊妹
see, [si] vt. 看見
sit, [sɪt] vi. 坐下
seed, [sid] n. 種子
six, [sɪks] n. 六
sixteen, [ˋsɪksˋtin] n. 十六
stay, [ste] vi. 停留
sixty, [ˋsɪkstɪ] n.十六
step, [stɛp] n. 腳步
size, [saɪz] n. 尺寸
still, [stɪl] (1) adj.靜止的 (2) adv.仍舊
skill, [ˋskɪl] n. 技術
stone, [ston] n. 石頭
skin, [skɪn] n. 皮膚
stop, [stɑp] vt. 停止
sky, [skaɪ] n. 天空
store, [stor] vt. 儲藏
sleep, [slip] vi. 睡覺
story, [ˋstorɪ] n. (1) 故事 (2) 樓層
slow, [slo] adj. 緩慢的
strange, [strendʒ] adj. 奇怪的
small, [smɔl] adj. 小的
street, [strit] n. 街道
smart, [smɑrt] adj. 聰明的
strong, [strɔŋ] adj. 強壯的
smell, [smɛl] vt. n. 聞
student, [ˋstjudnt] n. 學生
smile, [smaɪl] vi. n. 微笑
study, [ˋstʌdɪ] (1) n. 學習 (2) vt. vi. 研究
smoke, [smok] n. 煙 vt. 抽(菸) vi. 冒煙
stupid, [ˋstjupɪd] adj. 愚笨的
snake, [snek] n. 蛇
such, [sʌtʃ] adj. 如此的
snow, [sno] n. 雪
sugar, [ˋʃʊgɚ] n. 糖
so, [so] (1) conj.所以 (2) adv.非常
summer, [ˋsʌmɚ] n. 夏天
soap, [sop] n. 肥皂
sun, [sʌn] n. 太陽
soda, [ˋsodə] n. 蘇打
Sunday, [ˋsʌnde] n. 星期日
sofa, [ˋsofə] n. 沙發
super, [ˋsupɚ] adj. 極度的
soft, [sɔft] adj. 柔軟的
supper, [ˋsʌpɚ] n. 晚餐
soil, [sɔɪl] n. 土壤
sure, [ʃʊr] adj. 確信的 adv.當然
some, [sʌm] adj. 某些
surprise, [sɚˋpraɪz] vt. 使吃驚
someone, [ˋsʌm͵wʌn] pron. 某人
sweet, [swit] adj. 甜蜜的
something, [ˋsʌmθɪŋ] pron.某事
swim, [swɪm] vi. 游泳
sometimes, [ˋsʌm͵taɪmz] pron.有時候
table, [ˋteb!] n. 桌子
son, [sʌn] n. 兒子
tail, [tel] n. 尾巴
song, [sɔŋ] n. 歌
take, [tek] vt. 拿；取；握
soon, [sun] adv. 不久
tale, [tel] n. 故事
sorry, [ˋsɑrɪ] adj. 感到難過的 int. 抱歉
talk, [tɔk] vi. 講話
soul, [sol] n. 靈魂
tall, [tɔl] adj. 高大的
sound, [saʊnd] (1) n.聲音 (2) vt. vi. (使) 響起 vi.聽起來
taste, [test] vt. vi. 嚐
taxicab, [ˋtæksɪ͵kæ b] n. 計程車
soup, [sup] n. 湯
sour, [ˋsaʊr] adj. 酸的
tea, [ti] n. 茶
south, [saʊθ] n. 南
teach, [titʃ] vt. vi. 教授
space, [spes] n. 空間
teacher, [ˋtitʃɚ] n. 教師
speak, [spik] vi. vt. 說話
tell, [tɛl] vt. 告訴；分辨
special, [ˋspɛʃəl] adj. 特別的
ten, [tɛn] n. 十
speech, [spitʃ] n. 演說
than, [ðæ n] conj. 比 prep. 超過
spell, [spɛl] vt. 拼寫
thank, [θæŋk] vt. 感謝
spend, [spɛnd] vt. 花費
that, [ðæ t] pron. adj. 那個
spoon, [spun] n. 湯匙
the, [ðə] art. 這(個)
sport, [sport] n. 運動
theirs, [ðɛrz] pron. 他們的
spring, [sprɪŋ] n. (1) 春天
them, [ðɛm] pron. 他們
stair, [stɛr] n. 階梯
then, [ðɛn] adv. n. 那時
stand, [stæ nd] vi. 站著
there, [ðɛr] adv. n. (在)那裡 int. 好啦!
star, [stɑr] n. 星星
these, [ðiz] pron. adj. 這些
start, [stɑrt] vi. vt. 開始
they, [ðe] pron. 他們
state, [stet] (1) n. 狀態；國家
thing, [θɪŋ] n. 物品
state, [ˋstet]  vt.陳述
statement, [ˋstetmənt] n.陳述
think, [θɪŋk] vi. vt. 想
station, [ˋsteʃən] n. 車站
third, [θɝd] adj. 第三的
thirteen, [ˋθɝtin] n. 十三
up, [ʌp] adv. 向上
thirty, [ˋθɝtɪ] n. 三十
upstairs, [ˋʌpˋstɛrz] adv. 在樓上
this, [ðɪs] pron. adj. 這個
us, [ʌs] pron. (受格)我們
those, [ðoz] pron. adj. 那些
use, [jus] vt. 使用
though, [ðo] conj. 雖然 adv. 不過
useful, [ˋjusfəl] adj. 有用的
thought, [θɔt] n. 想法
vegetable, [ˋvɛdʒətəb!] n. 蔬菜
thousand, [ˋθaʊznd] n. 千
very, [ˋvɛrɪ] adv. (1) 非常
three, [θri] n. 三
view, [vju] n. 視野
throw, [θro] vt. vi. 投；拋
visit, [ˋvɪzɪt] vt. 參觀
Thursday, [ˋθɝzde] n. 星期四
voice, [vɔɪs] n. 聲音
wait, [wet] vi. 等待
thus, [ðʌs] adv. 因此
walk, [wɔk] vi. vt. 走
ticket, [ˋtɪkɪt] n. 票
wall, [wɔl] n. 牆
tie, [taɪ] (1) vt. vi. 栓；繫 (2) n. 領帶
want, [wɑnt] vt. 想要
tiger, [ˋtaɪgɚ] n. 虎
war, [wɔr] n. 戰爭
time, [taɪm] n. 時間
warm, [wɔrm] adj. 溫暖的
tiny, [ˋtaɪnɪ] adj. 極小的
wash, [wɑʃ] vt. 洗
tire, [taɪr] (1) n.輪胎 (2) vt.使疲倦
waste, [west] vt. 浪費
to, [tu] prep. 向；往；到
watch, [wɑtʃ] (1) n.手錶；監視 (2) vt.觀看 vi.注視
today, [təˋde] n. 今天
together, [təˋgɛðɚ] adv. 一起
water, [ˋwɔtɚ] n. 水
tomorrow, [təˋmɔro] n. 明天
way, [we] n. 路
tone, [ton] n. 音調
we, [wi] pron. (主格)我們
tonight, [təˋnaɪt] n. 今晚
weak, [wik] adj. 虛弱的
too, [tu] adv. 也
wear, [wɛr] vt. 穿
tool, [tul] n. 工具
weather, [ˋwɛðɚ] n. 天氣
top, [tɑp] n. 頂部
wedding, [ˋwɛdɪŋ] n. 婚禮
total, [ˋtot!] adj. 總計的
Wednesday, [ˋwɛnzde] n 星期三
touch, [tʌtʃ] vt. 觸摸
week, [wik] n. 週
towards, [təˋwɔrdz] prep. 朝向
weekend, [ˋwikˋɛnd] n. 週末
town, [taʊn] n. 城鎮
weigh, [we] vt. 秤…的重量
toy, [tɔɪ] n. 玩具
weight, [wet] n. 重量
train, [tren] (1) n.火車 (2) vt.訓練
welcome, [ˋwɛlkəm] vt. 歡迎
tree, [tri] n. 樹
well, [wɛl] (1)adv.很好地 (2)n.井 adj.健康的
trip, [trɪp] n. 旅行
west, [wɛst] n. 西
trouble, [ˋtrʌb!] n. 麻煩
what, [hwɑt] pron. 什麼
true, [tru] adj. 真實的
when, [hwɛn] adv. conj. pron. 何時
try, [traɪ] vt. vi. 嘗試
where, [hwɛr] adv. conj. pron. 在哪裡
T-shirt, [ˋti͵ʃɝt] n. 短袖圓領汗衫
whether, [ˋhwɛðɚ] conj. 是否
Tuesday, [ˋtjuzde] n.星期二
which, [hwɪtʃ] pron. 哪一個
tummy, [ˋtʌmɪ] n. 肚子
while, [hwaɪl] (1) conj. 當…時；然而 (2) n.一會兒 (3) vt.消磨(時光)
turn, [tɝn] vi. vt. 使轉動
twelve, [twɛlv] n. 十二
white, [hwaɪt] adj. 白色的
twenty, [ˋtwɛntɪ] n. 二十
who, [hu] pron. 誰
twice, [twaɪs] adv. 兩次
whole, [hol] adj. 全部的
two, [tu] n. 二
whom, [hum] pron.(who 的受格)誰
uncle, [ˋʌŋk!] n.叔叔；伯父；舅舅
whose, [huz] pron. 誰的
under, [ˋʌndɚ] prep. 在…下面
why, [hwaɪ] adv. 為什麼
understand, [͵ʌndɚˋstænd] vt.理解
wide, [waɪd] adj. 寬闊的
unit, [ˋjunɪt] n. 單位
wife, [waɪf] n. 妻子
until, [ənˋtɪl] prep.直到…為止
till, [tɪl] prep.直到…為止
will, [wɪl] (1) n.意志；遺囑 (2) aux.將
win, [wɪn] vt. 贏
wind, [wɪnd] (1) n. 風
window, [ˋwɪndo] n. 窗戶
wine, [waɪn] n. 紅酒
winter, [ˋwɪntɚ] n. 冬天
wish, [wɪʃ] vt. 但願
with, [wɪð] prpe. 與…一起
woman, [ˋwʊmən] n. 女人
wood, [wʊd] n. 木頭
word, [wɝd] n. 字
work, [wɝk] n. vi. vt.工作
worker, [ˋwɝkɚ] n. 工人
world, [wɝld] n. 世界
worm, [wɝm] n. 蠕蟲
worry, [ˋwɝɪ] vt. 使擔心
worse, [wɝs] adj. 更壞的
worst, [wɝst] adj. 最壞的
write, [raɪt] vt. 寫下
writer, [ˋraɪtɚ] n. 作者
wrong, [rɔŋ] adj. 錯誤的
yam, [jæ m] n. 番薯 (=sweet potato)
year, [jɪr] n. 年
yellow, [ˋjɛlo] adj. 黃色的
yes, [jɛs] adv. n. 是
yeah, [jɛə] adv. n. 是
yesterday, [ˋjɛstɚde] n. 昨天
yet, [jɛt] adv. 然而；還(沒)
you, [ju] pron. (主格)你
young, [jʌŋ] adj. 年輕的
yours, [jʊrz] adj. 你的；你們的
yucky, [ˋjʌkɪ] adj. 噁心的
attend, [əˋtɛnd] vt. vi.出席
attention, [əˋtɛnʃən] n.注意力
ability, [əˋbɪlətɪ] n. 能力
avoid, [əˋvɔɪd] vt.避開
abroad, [əˋbrɔd] adv. 在國外
baby-sit, [ˋbebɪ͵sɪt] vi.當臨時保姆
absence, [ˋæbsns] n. 缺席
baby-sitter, [ˋbebɪsɪtɚ] n.臨時替人看小孩者
absent, [ˋæbsnt] adj. 缺席的
backward, [ˋbækwɚd] adj.向後的
backwards, [ˋbækwɚdz] adj.向後
accept, [əkˋsɛpt] vt. vi.接受
active, [ˋæktɪv] adj.活潑的
bake, [bek] vt.烘，烤
bakery, [ˋbekərɪ] n.麵包店
addition, [əˋdɪʃən] n. 附加
balcony, [ˋbælkənɪ] n.陽臺
advance, [ədˋvæns] vt. vi.促進
bamboo, [bæmˋbu] n.竹子
affair, [əˋfɛr] n. 事情
banker, [ˋbæŋkɚ] n.銀行家
aid, [ed] vt. vi.幫助
barbecue, [ˋbɑrbɪkju] n.烤肉 (=BBQ)
aim, [em] vt. vi.把……瞄準
aircraft, [ˋɛr͵kræft] n.飛機
bark, [bɑrk] (1) n. vt. vi. 吠叫 (2) n. 樹皮
airline, [ˋɛr͵laɪn] n. 航線; 航空公司
basement, [ˋbesmənt] n.地下室
basics, [ˋbesɪk] a.基礎的
alarm, [əˋlɑrm] n.警報器
album, [ˋælbəm] n.相簿;專輯
basis, [ˋbesɪs] n.基礎
battle, [ˋbæt!] n.戰鬥
alike, [əˋlaɪk] adj.相同的
alive, [əˋlaɪv] adj. 活著的
bead, [bid] n.有孔小珠
almond, [ˋɑmənd] n.杏仁
bean, [bin] n.豆
aloud, [əˋlaʊd] adv. 大聲地
bear, [bɛr] vt. vi. 搬運；帶有；承受
alphabet, [ˋælfə͵bɛt] n.字母系統
beard, [bɪrd] n.（下巴上的）鬍鬚
bedroom, [ˋbɛd͵rʊm] n.臥室
although, [ɔlˋðo] conj. 儘管
altogether, [͵ɔltəˋgɛðɚ] adv. 完全
beef, [bif] n.牛肉
amount, [əˋmaʊnt] n.數量
beep, [bip]n.嗶嗶的聲音
ancient, [ˋenʃənt] adj.古代的
beer, [bɪr] n.啤酒
ankle, [ˋæŋk!] n.足踝
beetle, [ˋbit!] n.甲蟲
anybody, [ˋɛnɪ͵bɑdɪ] pron.任何人
anyone, [ˋɛnɪ͵wʌn] pron.任何人
beg, [bɛg] vt.乞討
beginner, [bɪˋgɪnɚ] n.初學者
anyhow, [ˋɛnɪ͵haʊ] adv.無論如何
belief, [bɪˋlif] n.相信
anytime, [ˋɛnɪ͵taɪm] adv.任何時候
believable, [bɪˋlivəb!] adj.可信的
anyway, [ˋɛnɪ͵we] adv.無論如何
belt, [bɛlt] n.腰帶
anywhere, [ˋɛnɪ͵hwɛr] adv.在任何地方
anyplace, [ˋɛnɪ͵ples] adv.在任何地方
bench, [bɛntʃ] n.長椅
bend, [bɛnd] vt.使彎曲
apartment, [əˋpɑrtmənt] n. 公寓房間
besides, [bɪˋsaɪdz] adv.此外
appearance, [əˋpɪrəns] n. 顯露
bet, [bɛt] n. v. 打賭
appetite, [ˋæpə͵taɪt] n.食慾
beyond, [bɪˋjɑnd] adv. prep. 在更遠處
apply, [əˋplaɪ] vt. vi.塗；申請
bill, [bɪl] n.帳單
apron, [ˋeprən] n. 圍裙
bind, [baɪnd] vt. vi. n. 捆
arguement, [ˋɑrgjəmənt] n.爭吵
bitter, [ˋbɪtɚ] adj. 苦的
blackboard, [ˋblæk͵bord] n. 黑板
arm, [ɑrm] vt. vi. 武裝；備戰
armchair, [ˋɑrm͵tʃɛr] n.扶手椅
blank, [blæŋk] adj. 空白的
arrange, [əˋrendʒ] vt.vi.安排
arrangement, [əˋrendʒmənt] n.安排
blind, [blaɪnd] adj. 瞎的
arrest, [əˋrɛst] vt. n. 逮捕
bloody, [ˋblʌdɪ] adj. 流血的
arrive, [əˋraɪv] vi. 到達
board, [bord] n.木板；伙食；委員會 vt.用木板覆蓋；上(船、飛機等)；供…膳宿 vi.搭伙
arrow, [ˋæro] n. 箭
article, [ˋɑrtɪk!] n. 文章
essay, [ˋɛse] n. 文章
artist, [ˋɑrtɪst] n. 藝術家
boil, [bɔɪl] vi. vt. n. 沸騰
asleep, [əˋslip] adj. 睡著的
bomb, [bɑm] n. vt. vi. 炸(彈)
bony, [ˋbonɪ] adj. 骨的
assistant, [əˋsɪstənt] n.助手
bookcase, [ˋbʊk͵kes] n. 書架
attack, [əˋtæk] vt. vi. 襲擊
borrow, [ˋbɑro] vt. 借
chess, [tʃɛs] n. 西洋棋
boss, [bɔs] n. 老板
childish, [ˋtʃaɪldɪʃ] adj. 孩子的
bother, [ˋbɑðɚ] vt. vi. 打攪
childlike, [ˋtʃaɪld͵laɪk] adj. 天真的
bottle, [ˋbɑt!] n. 瓶子
chin, [tʃɪn] n. 下巴
bow, [bo] n.弓；蝴蝶結(2)[baʊ]vi.vt.鞠躬
chocolate, [ˋtʃɑkəlɪt] n. 巧克力
bowling, [ˋbolɪŋ] n. 保齡球運動
choice, [tʃɔɪs] n. 選擇
brain, [bren] n. 腦袋
choose, [tʃuz] vt. vi. 挑選
branch, [bræ ntʃ] n. 樹枝
chopsticks, [ˋtʃɑp͵stɪks] n. 筷子
brand, [bræ nd] n. 商標
circle, [ˋsɝk!] n. 圓圈
brick, [brɪk] n. 磚塊
citizen, [ˋsɪtəzn] n. 公民
brief, [brif] adj. 短暫的
claim, [klem] vt. vi. n. 要求
broad, [brɔd] adj. 寬的
clap, [klæ p] vt. vi. n. 拍（手）
broadcast, [ˋbrɔd͵kæst] n. vt. vi. 廣播
classic, [ˋklæsɪk] adj. 典型的
brunch, [brʌntʃ] n. 早午餐
claw, [klɔ] n. 腳爪
brush, [brʌʃ] n. vt. vi. 刷(子)
clay, [kle] n. 黏土
bun, [bʌn] n. 小圓麵包
roll, [rol] n. 小圓麵包
cleaner, [ˋklinɚ] n. 清潔工
bundle, [ˋbʌnd!] n. vt. vi. 捆
clerk, [klɝk] n. 職員
burn, [bɝn] vt. vi. n. 發熱；燒傷
clever, [ˋklɛvɚ] adj. 伶俐的
burst, [bɝst] vi. vt. n. 爆炸
climate, [ˋklaɪmɪt] n. 氣候
business, [ˋbɪznɪs] n. 職業；生意
closet, [ˋklɑzɪt] n. 衣櫥
button, [ˋbʌtn] n. 鈕扣
cloth, [klɔθ] n. 布
cabbage, [ˋkæbɪdʒ] n. 甘藍菜
clothe, [kloð] vt. 給……穿衣
cable, [ˋkeb!] n. 鋼索
clothes, [kloz] n. 服裝
cafe, [kəˋfe] n. 咖啡廳 (=café)
clothing, [ˋkloðɪŋ] n. 衣服
cafeteria, [͵kæfəˋtɪrɪə] n. 自助餐館
cloudy, [ˋklaʊdɪ] adj. 多雲的
calendar, [ˋkæləndɚ] n. 日曆
clown, [klaʊn] n. 小丑
calm, [kɑm] adj. n.沉著(的) vi. vt. (使)鎮定
club, [klʌb] n. 社團
cancel, [ˋkæns!] vt. 取消；刪去
coach, [kotʃ] n. 馬車；教練
cancer, [ˋkænsɚ] n. 癌
coal, [kol] n. 煤
candle, [ˋkænd!] n. 蠟燭
cock, [kɑk] n. 公雞
captain, [ˋkæptɪn] n. 船長
cockroach, [ˋkɑk͵rotʃ] n. 蟑螂
carpet, [ˋkɑrpɪt] n. 地毯
coin, [kɔɪn] n. 硬幣
carrot, [ˋkærət] n. 胡蘿蔔
collect, [kəˋlɛkt] vt. 收集
cart, [kɑrt] n. 手推車
colorful, [ˋkʌlɚfəl] adj. 鮮豔的
cartoon, [kɑrˋtun] n. 卡通
comb, [kom] n. vt. 梳(子)
cash, [kæ ʃ] n. 現金
comfortable, [ˋkʌmfɚtəb!] adj. 舒適的
cassette, [kəˋsɛt] n. 卡式磁帶
company, [ˋkʌmpənɪ] n. 公司
castle, [ˋkæs!] n. 城堡
compare, [kəmˋpɛr] vt. vi. 比較
cave, [kev] n. 洞穴
complain, [kəmˋplen] vi. vt. 抱怨
ceiling, [ˋsilɪŋ] n. 天花板
complete, [kəmˋplit] adj. vt. 完整(的)
cell, [sɛl] n. 細胞
computer, [kəmˋpjutɚ] n. 電腦
central, [ˋsɛntrəl] adj. 中心的
confirm, [kənˋfɝm] vt. 確定
century, [ˋsɛntʃʊrɪ] n. 世紀
conflict, [kənˋflɪkt] vi. [ˋkɑnflɪkt] n.衝突
cereal, [ˋsɪrɪəl] n. 麥片
Confucius, [kənˋfjuʃəs] n. 孔子
chalk, [tʃɔk] n. 粉筆
congratulation, [kən͵grætʃəˋleʃən] n. 祝賀
change, [tʃendʒ] (1) vt. vi. n.改變 (2) n.零錢
consider, [kənˋsɪdɚ] vt. vi. 考慮
character, [ˋkærɪktɚ] n. 性格
contact, [kənˋtækt] vt. [ˋkɑntæ kt] n.接觸
charge, [tʃɑrdʒ] vt. vi. n. 索價
contain, [kənˋten] vt. 包含
cheap, [tʃip] adj. 便宜的
control, [kənˋtrol] vt. n. 控制
cheat, [tʃit] vt. vi. 欺騙
controller, [kənˋtrolɚ] n. 管制者
chemical, [ˋkɛmɪk!] adj. 化學的
convenient, [kənˋvinjənt] adj. 便利的
conversation, [͵kɑnvɚˋseʃən] n. 會話
describe, [dɪˋskraɪb] vt. 描寫
cooker, [ˋkʊkɚ] n. 烹調器具
desert, [d'ɛzɚt]n.沙漠 (2)[dɪˋzɝt]vt.拋棄
copy, [ˋkɑpɪ]vt.vi.n.複製(品)
Xerox, [ˋzɪrɑks]vt.vi.n.複製(品)(大寫)
design, [dɪˋzaɪn] vt. vi. n. 設計
corner, [ˋkɔrnɚ] n. vt. 角落；使陷困境
desire, [dɪˋzaɪr] vt. n. 渴望
costly, [ˋkɔstlɪ] adj. 貴重的
dessert, [dɪˋzɝt] n. 甜點
cotton, [ˋkɑtn] n. 棉花
detect, [dɪˋtɛkt] vt. 察覺
cough, [kɔf] n. vi. vt. 咳嗽
development, [dɪˋvɛləpmənt]vt.vi.(n)發展
countryside, [ˋkʌntrɪ͵saɪd] n. 鄉間
dew, [dju] n. 露水
county, [ˋkaʊntɪ] n. 郡
dial, [ˋdaɪəl] n. 刻度盤 vt. vi. 調頻；撥號
couple, [ˋkʌp!] n. 雙; 夫婦
diamond, [ˋdaɪəmənd] n. 鑽石
courage, [͵kɝɪdʒ] n. 勇氣
diary, [ˋdaɪərɪ] n. 日記
court, [kort] n. 法院
dictionary, [ˋdɪkʃən͵ɛrɪ] n. 字典
cousin, [ˋkʌzn] n. 堂(表)兄弟/姐妹
difference, [ˋdɪfərəns] n. 差異
crab, [kræ b] n. 蟹
difficulty, [ˋdɪfə͵kʌltɪ] n. 困難
crane, [kren] n. 鶴
dinosaur, [ˋdaɪnə͵sɔr] n. 恐龍
crayon, [ˋkreən] n. 蠟筆
direction, [dəˋrɛkʃən] n. 方向
crazy, [ˋkrezɪ] adj. 瘋狂的
director, [dəˋrɛktɚ] n. 主管
cream, [krim] n. 奶油
disagree, [͵dɪsəˋgri] vi.不同意
disagreement, [͵dɪsəˋgrimənt] n.意見不一
create, [krɪˋet] vt. 創造
crime, [kraɪm] n. 罪行
disappear, [͵dɪsəˋpɪr] vi. 消失
crisis, [ˋkraɪsɪs] n. 危機
discuss, [dɪˋskʌs] vt. 討論
crop, [krɑp] n. 作物
discussion, [dɪˋskʌʃən] n. 討論
cross, [krɔs] n.十字形 vt. vi 橫越 adj.發怒的
dishonest, [dɪsˋɑnɪst] adj. 不誠實的
crow, [kro] (2) vi. 啼叫
display, [dɪˋsple] vt. n. 陳列
crowd, [kraʊd] n. 人群
distance, [ˋdɪstəns] n. 距離
cruel, [ˋkruəl] adj. 殘忍的
distant, [ˋdɪstənt] adj. 遠的
culture, [ˋkʌltʃɚ] n. 文化
divide, [dəˋvaɪd] vt. vi. n. 劃分；分水嶺
cure, [kjʊr] vt. 治癒 n. 療法
division, [dəˋvɪʒən] n. 分割
curious, [ˋkjʊrɪəs] adj. 好奇的
dizzy, [ˋdɪzɪ] adj. 頭暈目眩的
curtain, [ˋkɝtn] n. 窗簾
drape, [drep] n. 窗簾
dolphin, [ˋdɑlfɪn] n. 海豚
custom, [ˋkʌstəm] n. 慣例
donkey, [ˋdɑŋkɪ] n. 驢
customer, [ˋkʌstəmɚ] n. 顧客
dot, [dɑt] n. vt. vi. (打)點
daily, [ˋdelɪ] adj. 每日的
double, [ˋdʌb!] adj. n.兩倍(的) vt. vi. 加倍
damage, [ˋdæmɪdʒ] n. vt. 損害
doubt, [daʊt] vt. vi. n. 懷疑
dangerous, [ˋdendʒərəs] adj. 危險的
doughnut, [ˋdo͵nʌt] n. 甜甜圈
data, [ˋdetə] n. 資料
downtown, [͵daʊnˋtaʊn] n. 城市商業區
dawn, [dɔn] n. 黎明
Dr., [ˋdɑktɚ] n. 醫生
deaf, [dɛf] adj. 聾的
drag, [dræ g] vt. vi. n. 拖
debate, [dɪˋbet] n. vt. vi. 辯論
dragon, [ˋdrægən] n. 龍
debt, [dɛt] n. 債
dragonfly, [ˋdrægən͵flaɪ] n. 蜻蜓
decision, [dɪˋsɪʒən] n. 決定
drama, [ˋdrɑmə] n. 戲劇
decorate, [ˋdɛkə͵ret] vt. vi. 裝飾
drawer, [ˋdrɔɚ] n. 抽屜
degree, [dɪˋgri] n. 度數
drawing, [ˋdrɔɪŋ] n. 圖畫
delay, [dɪˋle] vt. vi. n. 延緩
dress, [drɛs] vt. vi. 打扮 n. 女裝
delicious, [dɪˋlɪʃəs] adj. 美味的
drop, [drɑp] n. 滴 vt. vi. (使)滴下
deliver, [dɪˋlɪvɚ] vt. vi. 投遞
drug, [drʌg] n. 藥品 vt. vi. (使)服麻醉藥
dentist, [ˋdɛntɪst] n. 牙醫
drugstore, [ˋdrʌg͵stor] n. 藥房
deny, [dɪˋnaɪ] vt. 否認
drum, [drʌm] n. 鼓
department, [dɪˋpɑrtmənt] n. 部
dryer, [ˋdraɪɚ] n. 烘乾機
depend, [dɪˋpɛnd] vi. 信賴
dull, [dʌl] adj. 乏味的
depth, [dɛpθ] n. 深度
dumb, [dʌm] adj. 不能說話的
dumpling, [ˋdʌmplɪŋ] n. 餃子
fee, [fi] n. 費用
duty, [ˋdjutɪ] n. 義務
fellow, [ˋfɛlo] n. 夥伴
earn, [ɝn] vt. 賺得
female, [ˋfimel] adj. n. 女性(的)
earthquake, [ˋɝθ͵kwek] n. 地震
fence, [fɛns] n. 柵欄
eastern, [ˋistɚn] adj. 東方的
festival, [ˋfɛstəv!] n. 節日
education, [͵ɛdʒʊˋkeʃən] n. 教育
fever, [ˋfivɚ] n. 發燒
effect, [ɪˋfɛkt] n. 影響
field, [fild] n. 原野
effective, [ɪˋfɛktɪv] adj. 有效的
fighter, [ˋfaɪtɚ] n. 鬥士
effort, [ˋɛfɚt] n. 努力
figure, [ˋfɪgjɚ] n. 體形
elder, [ˋɛldɚ] adj. 年齡較大的
film, [fɪlm] n. 電影
elect, [ɪˋlɛkt] vt. 推選
fireman, [ˋfaɪrmən] n. 消防隊員
element, [ˋɛləmənt] n. 要素
firm, [fɝm] adj. 穩固的
elevator, [ˋɛlə͵vetɚ] n. 電梯
fisherman, [ˋfɪʃɚmən] n. 漁夫
emotion, [ɪˋmoʃən] n. 情感
fit, [fɪt] vt. vi. adj. 合身
encourage, [ɪnˋkɝɪdʒ]vt.鼓勵
