majestic, [mə`dʒɛstɪk] adj.雄偉的；威嚴的
mourn, [morn] vi.vt.哀悼
majesty, [`mæ dʒɪstɪ] n.雄偉；莊嚴
mower, [`moɚ] n.刈草機
mammal, [`mæ m!] n.哺乳類
mumble, [`mʌmb!] vt.vi.n.咕噥
manifest, [`mæ nə͵fɛst] adj.顯然的；明白的
muscular, [`mʌskjəlɚ] adj.肌肉發達的
mansion, [`mæ nʃən] n.大廈；府邸
muse, [mjuz] vi.vt.n.沉思
maple, [`mep!] n.楓樹；楓葉
mustard, [`mʌstɚd] n.芥末
marginal, [`mɑrdʒɪn!] adj.邊緣的
mutter, [`mʌtɚ] vi.vt.n.咕噥
marine, [mə`rin] adj.海的；海生的
mutton, [`mʌtn] n.羊肉
marshal, [`mɑrʃəl] n.元帥；高級將官
myth, [mɪθ] n.神話
martial, [`mɑrʃəl] adj.好戰的；戰爭的
nag, [næ g] vt.vi.使煩惱；嘮叨
marvel, [`mɑrv!] n.令人驚奇的人事物 vt.vi.(對…)感到驚訝
naive, [nɑìv] adj.天真的
nasty, [`næ stɪ] adj.猥褻的；險惡的
masculine, [`mæ skjəlɪn] adj.男子氣概的
navigate, [`næ və͵get] vt.vi.導航；航行
mash, [mæ ʃ] n.糊狀物
newscast, [`njuz͵kæst] n.新聞廣播
massage, [mə`sɑʒ] n.vt.按摩
nibble, [`nɪb!] vt.vi.n.一點一點的嚙咬
massive, [`mæ sɪv] adj.巨大的
nickel, [`nɪk!] n.鎳
masterpiece, [`mæ stɚ͵pis] n.傑作
nightingale, [`naɪtɪŋ͵gel] n.夜鶯
mayonnaise, [͵meə`nez] n.美乃滋
nominate, [`nɑmə͵net] vt.提名
meantime, [`min͵taɪm] n.adv.同時
nonetheless, [͵nʌnðə`lɛs] adv.conj. 然而
mechanics, [mə`kæ nɪks] n.力學；機械學
nonviolent, [͵nɑn`vaɪələnt] adj.非暴力的
mediate, [`midɪ͵et] vt.vi.居中調停 adj.居間的
nostril, [`nɑstrɪl] n.鼻孔
menace, [`mɛnɪs] n.vt.vi.威脅
notable, [`notəb!] adj.著名的
mermaid, [`mɝ͵med] n.美人魚
noticeable, [`notɪsəb!] adj.顯著的
midst, [mɪdst] n.中間
notify, [`notə͵faɪ] vt.通知；告知
migrant, [`maɪgrənt] adj.移居的 n.移民
notion, [`noʃən] n.概念；想法
mileage, [`maɪlɪdʒ] n.里程數
novice, [`nɑvɪs] n.新手
milestone, [`maɪl͵ston] n.里程碑
nowhere, [`no͵hwɛr] n.adv.不知名的地方
mingle, [`mɪŋg!] vt.vi.混合
nucleus, [`njuklɪəs] n.核
minimal, [`mɪnəməl] adj.最小的
nude, [njud] adj.裸的；不加修飾的
mint, [mɪnt] n.薄荷
oar, [or] n.槳
oasis, [oèsɪs] n.綠洲
particle, [`pɑrtɪk!] n.微粒
oath, [oθ] n.誓言
partly, [`pɑrtlɪ] adv.部分地
oatmeal, [òt͵mil] n.燕麥粥
passionate, [`pæ ʃənɪt] adj.熱情的
oblong, [`ɑbloŋ] n.矩形；橢圓形
pastime, [`pæs͵taɪm] n.消遣、娛樂
observer, [əb`zɝvɚ] n.觀測員
pastry, [`pestrɪ] n.酥皮點心
obstinate, [`ɑbstənɪt] adj.頑固的
patch, [pæ tʃ] n.補釘；貼片
occurrence, [ə`kɝəns] n.事件
patent, [`pæ tnt] n.專利
octopus, [`ɑktəpəs] n.章魚
patriot, [`petrɪət] n.愛國者
odds, [ɑds] n.機會
patrol, [pə`trol] n.vi.vt.巡邏
odor, [òdɚ] n.香味；臭味
patron, [`petrən] n.贊助者；主顧
olive, [`ɑlɪv] n.橄欖
peacock, [`pikɑk] n.孔雀
opponent, [ə`ponənt] n.對手
peasant, [`pɛznt] n.佃農
optimism, [`ɑptəmɪzəm] n.樂觀主義
peck, [pɛk] vt.vi.n.啄
orchard, [`ɔrtʃɚd] n.果園
peddler, [`pɛdlɚ] n.小販
organizer, [`ɔrgə͵naɪzɚ] n.組織者
peek, [pik] vi.n.偷看；窺視
orient, [òrɪənt] n.東方
peg, [pɛg] n.栓；樁
oriental, [͵orɪ`ɛnt!] adj.東方的
penetrate, [`pɛnə͵tret] vt.vi.穿透
ornament, [`ɔrnəmənt] n.裝飾品
perceive, [pɚ`siv] vt.察覺；感知
orphanage, [`ɔrfənɪdʒ] n.孤兒
perch, [pɝtʃ] n.棲木 vi.vt.(使)棲息
ostrich, [`ɑstrɪtʃ] n.鴕鳥
performer, [pɚ`fɔrmɚ] n.表演者
ounce, [aʊns] n.盎司
peril, [`pɛrəl] n.危險的事物
outdo, [͵aʊt`du] vt.勝過；超越
perish, [`pɛrɪʃ] vi.vt.消滅；枯萎
outgoing, [àʊt͵goɪŋ] adj.外向的；外出的
permissible, [pɚ`mɪsəb!] adj.可允許的
output, [àʊt͵pʊt] n.vt.出產；生產
persist, [pɚ`sɪst] vi.vt.堅持(說)
outsider, [àʊt`saɪdɚ] n.局外人
personnel, [͵pɝsn`ɛl] n.(總稱)人員
outskirts, [àʊt͵skɝts] n.郊區
pessimism, [`pɛsəmɪzəm] n.悲觀主義
outward, [àʊtwɚd] adj.adv.往外去的(地)
pier, [pɪr] n.碼頭
outward(s), [ˈaʊtwəd(z)] adv.往外去
pilgrim, [`pɪlgrɪm] n.朝聖者；香客
overall, [òvɚ͵ɔl] adj.全部的 adv.大體上來說 n.連身工作服
pillar, [`pɪlɚ] n.柱子
pimple, [`pɪmp!] n.面匏
overdo, [͵ovɚ`du] vt.vi.(把…) 做得過分
pinch, [pɪntʃ] vt.vi.n.擰；夾
overeat, [òvɚìt] vi.vt.過度飲食
piss, [pɪs] vi.vt.n.小便
overflow, [͵ovɚ`flo] vi.vt.氾濫
pistol, [`pɪst!] n.手槍
overhear, [͵ovɚ`hɪr] vt.vi.無意中聽到
plague, [pleg] n.瘟疫；鼠疫；討厭的人 vt.使…苦惱(折磨)
oversleep, [òvɚ`slip] vi.vt.睡過頭
overwhelm, [͵ovɚ`hwɛlm] vt.戰勝；淹沒
plantation, [plæ n`teʃən] n.農園；造林地
overwork, [òvɚ`wɝk] vt.vi.過度工作
playwright, [`ple͵raɪt] n.劇作家
oyster, [`ɔɪstɚ] n.蛤蠣
plea, [pli] n.請求、懇託；藉口
ozone, [òzon] n.臭氧
plead, [plid] vt.vi.(為…)辯護；承認
pacific, [pə`sɪfɪk] adj.和平的
pledge, [plɛdʒ] n.vt.保證；立誓
packet, [`pæ kɪt] n.小包裹
plow, [plaʊ] n.vt.vi.犁；耕地
paddle, [`pæ d!] n.槳
pluck, [plʌk] vt.vi.n.拔
paradox, [`pæ rə͵dɑks] n.自相矛盾的人事物
plunge, [plʌndʒ] vt.vi.n.(使)投入；跳入
pane, [pen] n.窗玻璃
pocketbook, [`pɑkɪt͵bʊk] n.袖珍書
parallel, [`pæ rə͵lɛl] adj.平行的；並聯的
poetic, [pòɛtɪk] adj.詩的
parlor, [`pɑrlɚ] n.起居室
poke, [pok] vt.vi.n.戳
participant, [pɑr`tɪsəpənt] n.參與者
poultry, [`poltrɪ] n.家禽
polar, [`polɚ] adj.極地的
reap, [rip] vt.vi.收割
porch, [portʃ] n.門廊；入口處
rear, [rɪr] n.後方 vt.撫養 vi.高聳
potential, [pə`tɛnʃəl] adj.潛在的
reckless, [`rɛklɪs] adj.魯莽的
prairie, [`prɛrɪ] n.大草原；牧場
reckon, [`rɛkən] vt.vi.計算；認為
preach, [pritʃ] vt.vi.n.傳道；鼓吹
recommend, [͵rɛkə`mɛnd] vt.vi.推薦
precaution, [prɪ`kɔʃən] n.預防(措施)；警惕
reef, [rif] n.礁石
preference, [`prɛfərəns] n.偏好的事物
reel, [ril] n.(一)捲、捆
prehistoric, [͵prihɪs`tɔrɪk] adj.史前的
referee, [͵rɛfə`ri] n.裁判(籃球、足球、拳擊)
prevail, [prɪ`vel] vi.戰勝
refuge, [`rɛfjudʒ] n.避難所
preview, [`pri͵vju] n.vt.預習
sanctuary, [`sæŋktʃʊ͵ɛrɪ] n.聖殿；庇護所
prey, [pre] n.獵物
refute, [rɪ`fjut] vt.駁斥、反駁
priceless, [`praɪslɪs] adj.無價的
reign, [ren] n.(君王)在位期間
prick, [prɪk] vt.vi.n.刺(痛)
rejoice, [rɪ`dʒɔɪs] vi.vt.歡欣；快樂
prior, [`praɪɚ] adj.優先的
relic, [`rɛlɪk] n.遺物
priority, [praɪ`ɔrətɪ] n.優先(權)
reminder, [rɪ`maɪndɚ] n.提醒物
procession, [prə`sɛʃən] n.行進隊伍
repay, [rɪ`pe] vt.vi.回報
profile, [`profaɪl] n.輪廓；外型；人物簡介
reproduce, [͵riprə`djus] vt.vi.繁殖
prolong, [prə`lɔŋ] vt.延長；拖長
reptile, [`rɛpt!] n.爬蟲類
prop, [prɑp] n.支柱 vt.支撐
republican, [rɪ`pʌblɪkən] adj.共和政體的
resent, [rɪ`zɛnt] vt.怨恨
prophet, [`prɑfɪt] n.先知
resentment, [rɪ`zɛntmənt] n.怨恨
proportion, [prə`porʃən] n.比例；比率
reside, [rɪ`zaɪd] vi.居住
prospect, [`prɑspɛkt] n.指望；預期；景象
residence, [`rɛzədəns] n.住所
province, [`prɑvɪns] n.省
resident, [`rɛzədənt] n.居民
prune, [prun] (1) n.梅乾 (2) vt.vi.修剪
resort, [rɪ`zɔrt] vi.訴諸於… n.渡假勝地
publicize, [`pʌblɪ͵saɪz] vt.宣傳；公布
restrain, [rɪ`stren] vt.抑制
puff, [pʌf] n.泡芙
resume, [rɪ`zjum] vt.vi.重新開始；繼續
pulse, [pʌls] n.脈搏
retort, [rɪ`tɔrt] vt.vi.n.反擊；反駁
purchase, [`pɝtʃəs] vt.n.購買
reverse, [rɪ`vɝs] adj.vt.vi.n.顛倒(的)；倒轉
pyramid, [`pɪrəmɪd] n.金字塔
revive, [rɪ`vaɪv] vi.vt.(使)復甦
quack, [kwæ k] n.呱呱聲；庸醫
revolt, [rɪ`volt] vi.造反 vt.使厭惡 n.反叛
qualify, [`kwɑlə͵faɪ] vt.使合格 vi.取得資格
quart, [kwɔrt] n.夸脫(英美容量單位)
revolve, [rɪ`vɑlv] vi.vt.(使)旋轉
quest, [kwɛst] n.vi.vt.尋求；追求
rhinoceros, [raɪ`nɑsərəs] n.犀牛
rhino, [`raɪno] n.犀牛
quiver, [`kwɪvɚ] vi.vt.n.發抖；(使)顫動
rack, [ræ k] (1) n.架子 vt.把…放架子上
rib, [rɪb] n.肋骨 vt.折磨；過度使用
ridge, [rɪdʒ] n.山脊；梁
radish, [`ræ dɪʃ] n.蘿蔔
ridiculous, [rɪ`dɪkjələs] adj.荒謬的
radius, [`redɪəs] n.半徑
rifle, [`raɪf!] n.步槍
ragged, [`ræ gɪd] adj.破爛的
rigid, [`rɪdʒɪd] adj.嚴苛的
rail, [rel] n.欄杆；扶手；鐵軌
rim, [rɪm] n.邊緣
rally, [`ræ lɪ] vt.vi.n.重整旗鼓；集合
rip, [rɪp] vt.vi.撕扯；裂開 n.裂縫
ranch, [ræ ntʃ] n.大牧場
ripple, [`rɪp!] n.漣漪
rascal, [`ræ sk!] n.流氓；無賴
rival, [`raɪv!] n.對手
ratio, [`reʃo] n.比例
roam, [rom] vi.vt.n.漫遊
rattle, [`ræ t!] vt.vi.n.(使發出)喀喀聲
robin, [`rɑbɪn] n.知更鳥
realm, [rɛlm] n.王國
robust, [rə`bʌst] adj.強健的
rod, [rɑd] n.棍子
shutter, [`ʃʌtɚ] n.百葉窗；快門
rubbish, [`rʌbɪʃ] n.垃圾
silkworm, [`sɪlk͵wɝm] n.蠶
rugged, [`rʌgɪd] adj.高低不平的
simmer, [`sɪmɚ] vi.vt.n.燉
rumble, [`rʌmb!] vi.vt.n.隆隆響
skeleton, [`skɛlətn] n.骨骸
rustle, [`rʌs!] vi.vt.n.沙沙作響
skull, [skʌl] n.頭蓋骨
sacred, [`sekrɪd] adj.神聖的
slap, [slæ p] n.vt.vi.摑
saddle, [`sæ d!] n.馬鞍
slaughter, [`slɔtɚ] vt.n.屠宰
saint, [sent] n.聖徒
slay, [sle] vt.vi.殺害
salmon, [`sæ mən] n.鮭魚
sloppy, [`slɑpɪ] adj.草率的
salute, [sə`lut] vt.vi.n.敬禮
slump, [slʌmp] vi.vt.n.(使)衰落
sandal, [`sæ nd!] n.涼鞋
sly, [slaɪ] adj.狡猾的
savage, [`sæ vɪdʒ] adj.野蠻的 n.野蠻人
smash, [smæ ʃ] vt.vi.n.粉碎
scan, [skæ n] vt.vi.n.掃描
snarl, [snɑr!] vi.vt.n.吠；咆哮
scandal, [`skæ nd!] n.醜聞
snatch, [snæ tʃ] vt.vi.n.奪走
scar, [skɑr] n.傷痕
sneak, [snik] vi.vt.n.偷偷地走/做
scent, [sɛnt] n.香氣
sneaker(s), [`snikɚ(s)] n.運動鞋；鬼祟的人
scheme, [skim] n.計畫
sniff, [snɪf] vt.vi.n.嗅
scorn, [skɔrn] n.vt.vi.輕蔑
snore, [snor] vi.n.打呼
scramble, [`skræ mb!] vi.n.爬行 vt.倉促湊成
snort, [snɔrt] vi.vt.n.噴鼻息
scrap, [skræ p] n.碎片 vt.當廢紙扔掉
soak, [sok] vt.vi.n.浸泡
scrape, [skrep] vt.vi.n.刮；擦
sober, [`sobɚ] adj.清醒的
scroll, [skrol] n.卷軸
soften, [`sɔfn] vt.vi.(使)變柔軟
sculptor, [`skʌlptɚ] n.雕刻家
sole, [sol] (1) n.鞋底 (2) adj.單獨的
secure, [sɪ`kjʊr] adj.安全的 vt.vi.(使)變安全
solemn, [`sɑləm] adj.莊嚴的
segment, [`sɛgmənt] n.部分
solitary, [`sɑlə͵tɛrɪ] adj.獨自的
sensation, [sɛn`seʃən] n.感覺；轟動(的事)
solo, [`solo] n.獨唱；單飛 adj.單獨的
sensitivity, [͵sɛnsə`tɪvətɪ] n.敏感
sovereign, [`sɑvrɪn] adj.具獨立主權的
sentiment, [`sɛntəmənt] n.情緒
sow, [so] vt.vi.播種 n.母豬
sergeant, [`sɑrdʒənt] n.陸軍中士
spacecraft, [`spes͵kræft] n.太空船
series, [`siriz] n.系列
spaceship, [`spes͵ʃɪp] n.太空船
sermon, [`sɝmən] n.佈道
specialist, [`spɛʃəlɪst] n.專家
server, [`sɝvɚ] n.服務生；發球員；伺服器
specimen, [`spɛsəmən] n.標本
setting, [`sɛtɪŋ] n.安裝；環境；背景；佈景
spectacle, [`spɛktək!] n.奇觀；眼鏡(+s)
shabby, [`ʃæ bɪ] adj.破爛的
spectator, [spɛk`tetɚ] n.觀眾
sharpen, [`ʃɑrpn] vt.vi.(使)變銳利；磨尖
spine, [spaɪn] n.脊椎
shatter, [`ʃæ tɚ] vt.vi.粉碎
splendor, [`splɛndɚ] n.壯麗
sheriff, [`ʃɛrɪf] n.警長
sponge, [spʌndʒ] n.海綿
shield, [`ʃild] n.盾牌
spotlight, [`spɑt͵laɪt] n.聚光燈
shiver, [`ʃɪvɚ] vi.n.打顫
sprint, [sprɪnt] vi.n.衝刺
shortage, [`ʃɔrtɪdʒ] n.短缺
spur, [spɝ] n.靴刺 vt.vi.激勵
shortcoming, [`ʃɔrt͵kʌmɪŋ] n.缺點
squash, [skwɑʃ] n.南瓜；回力球 vt.vi.n.擠壓
shove, [ʃʌv] vt.vi.推
shred, [ʃrɛd] n.碎片 vt.切成條狀
squat, [skwɑt] vi.n.蹲
shriek, [ʃrik] vi.n.尖叫
stack, [stæ k] n.(乾草)堆
shrine, [ʃraɪn] n.聖壇
slam, [slæ m] vt.vi.n.猛地關上；砰然聲
shrub, [ʃrʌb] n.灌木
stagger, [`stæ gɚ] vi.vt.n.(使)蹣跚
shudder, [`ʃʌdɚ] vi.n.發抖
stain, [sten] n.沾汙；汙點
stake, [stek] n.樁；賭注；危險
supervisor, [͵supɚ`vaɪzɚ] n.監督者
stalk, [stɔk] n.莖；葉柄 v.n.悄悄追蹤
suppress, [sə`prɛs] vt.鎮壓
stall, [stɔl] n.(牲畜的)欄；廄
supreme, [sə`prim] adj.最高的
stanza, [`stæ nzə] n.詩節
surge, [sɝdʒ] vi.n.洶湧；急升
startle, [`stɑrt!] vt.vi.n.(使)驚嚇
suspend, [sə`spɛnd] vt.vi.懸掛；使…中止
statesman, [`stetsmən] n.政治家
sustain, [sə`sten] vt.支撐
statistics, [stə`tɪstɪks] n.統計數字
swamp, [swɑmp] n.沼澤
statistical, [stə`tɪstɪk!] adj.統計數字的
swarm, [swɔrm] n.(蟲、蜂)群
steamer, [`stimɚ] n.汽船；蒸籠
sympathize, [`sɪmpə͵θaɪz] vi.同情
steer, [stɪr] vt.vi.駕駛
tackle, [`tæ k!] vt.vi.解決；擒抱
stereotype, [`stɛrɪə͵taɪp] n.刻板印象
tan, [tæ n] n.古銅色
stern, [stɝn] adj.嚴厲的
tangle, [`tæŋg!] vt.vi.n.纏繞；糾結
stew, [stju] vt.vi.燉 n.燉肉
tar, [tɑr] n.焦油
steward, [`stjuwɚd] n.(火車等的)男服務員
tart, [tɑrt] n.水果蛋糕 adj.酸的
stewardess, [`stjuwɚdɪs] n.女服務員
taunt, [tɔnt] vt.n.嘲弄
attendant, [ə`tɛndənt] n.服務員
tavern, [`tæ vɚn] n.酒館
stink, [stɪŋk] vi.發臭；爛透了 n.惡臭
teller, [`tɛlɚ] n.敘述者；出納員
stock, [stɑk] n.股票；存貨
tempo, [`tɛmpo] n.拍子
stoop, [stup] vi.n.俯身
tempt, [tɛmpt] vt.誘惑
storage, [`storɪdʒ] n.貯藏
temptation, [tɛmp`teʃən] n.誘惑
stout, [staʊt] adj.堅固的
tenant, [`tɛnənt] n.租戶
straighten, [`stretn] vt.vi.弄直；好轉
tentative, [`tɛntətɪv] adj.暫時的
straightforward, [͵stret`fɔrwɚd] adj.直率的
terminal, [`tɝmən!] adj.末端的 n.總站
strain, [stren] vt.vi.n.拉緊
terrace, [`tɛrəs] n.露臺；階梯看台；梯田
strait, [stret] n.海峽
thigh, [θaɪ] n.大腿
strand, [stræ nd] n.線；繩 vt.絞(繩索等)；使…擱淺
thorn, [θɔrn] n.刺
thrill, [θrɪl] vt.vi.n.(使)激動
strap, [stræ p] n.帶子
thriller, [`θrɪlɚ] n.驚悚作品
stray, [stre] vi.adj.迷路(的)；流浪(的) n.迷路者；流浪者
throne, [θron] n.王位
throng, [θrɔŋ] n.群眾
streak, [strik] n.條紋
thrust, [θrʌst] vt.vi.n.猛推；刺
stride, [straɪd] vi.vt.n.大步走
tick, [tɪk] n.vi.vt.(發)滴答聲
stripe, [straɪp] n.條紋
tile, [taɪl] n.磁磚，瓦片
stroll, [strol] vi.vt.n.閒逛
tilt, [tɪlt] vt.vi.n.(使)傾斜
structural, [`strʌktʃərəl] adj.結構的
tin, [tɪn] n.錫
stumble, [`stʌmb!] vi.vt.絆倒
tiptoe, [`tɪp͵to] n.腳尖 vi.踮腳走
stump, [stʌmp] n.殘幹；根株 vi.笨重地走
toad, [tod] n.蟾蜍
stun, [stʌn] v.使昏厥
toil, [tɔɪl] n.辛勞 vi.苦幹
sturdy, [`stɝdɪ] adj.結實的
token, [`tokən] n.象徵
stutter, [`stʌtɚ] vi.vt.n.結巴
torch, [tɔrtʃ] n.火炬
stylish, [`staɪlɪʃ] adj.流行的
torment, [tɔr`mɛnt] n.痛苦
submit, [səb`mɪt] vt.(使…)順服；提交
torrent, [`tɔrənt] n.急流
substantial, [səb`stæ nʃəl] adj.真實的；大量的
torture, [`tɔrtʃɚ] n.痛苦
substitute, [`sʌbstə͵tjut] n.替代物 vt.vi.代替 adj.代替的
tournament, [`tɝnəmənt] n.錦標賽
toxic, [`tɑksɪk] adj.有毒的
suitcase, [`sut͵kes] n.手提箱
trademark, [`tred͵mɑrk] n.商標
sulfur, [`sʌlfɚ] n.硫磺
traitor, [`tretɚ] n.叛逆者
summon, [`sʌmən] vt.召喚
tramp, [træ mp] n.流浪漢 vi.vt.n.沉重的走
superficial, [`supɚ`fɪʃəl] adj.膚淺的
trample, [`træ mp!] v.n.踐踏
superstition, [͵supɚ`stɪʃən] n.迷信
transparent, [træ ns`pɛrənt] adj.透明的
supervise, [`supɚvaɪz] vt.vi.監督
treasury, [`trɛʒərɪ] n.寶庫
treaty, [`tritɪ] n.條約
ward, [wɔrd] (1) n.病房 (2) vt.躲開
trench, [trɛntʃ] n.壕溝
ware, [wɛr] n. …的製品
tribute, [`trɪbjut] n.貢品；尊崇
warehouse, [`wɛr͵haʊs] n.倉庫
trifle, [`traɪf!] n.瑣事
warrior, [`wɔrɪɚ] n.戰士
trim, [trɪm] vt.vi.n.修剪；調整
wary, [`wɛrɪ] adj.小心的；謹防的
triple, [`trɪp!] adj.三倍的
weary, [`wɪrɪ] adj.疲倦的
trot, [trɑt] n.vi.vt.快步走；(使)小跑
weird, [wɪrd] adj.怪異的
trout, [traʊt] n.鱒魚
wharf, [hwɔrf] n.碼頭
tuck, [tʌk] vt.vi.塞
wheelchair, [`hwil`tʃɛr] n.輪椅
tuition, [tjùɪʃən] n.學費
whereabouts, [`hwɛrə`baʊts] adv.n.哪處；下落
tuna, [`tunə] n.鮪魚
tyrant, [`taɪrənt] n.暴君
whereas, [hwɛr`æ z] conj.然而
umpire, [`ʌmpaɪr] n.裁判(棒球、網球、板球)
whine, [hwaɪn] vi.vt.n.發牢騷
undergraduate, [͵ʌndɚ`græ dʒʊɪt] n.大學生
whirl, [hwɝl] vi.vt.n.旋轉
underline, [͵ʌndɚ`laɪn] vt.劃底線；強調
whisk, [hwɪsk] vt.vi.n.拂去；飛奔
underneath, [͵ʌndɚ`niθ] prep. 在…下方
whiskey/whisky, [`hwɪskɪ] n.威士忌
understandable, [͵ʌndɚ`stæ ndəb!] adj.可理解的
wholesale, [`hol͵sel] n.adj.批發(的)
wholesome, [`holsəm] adj.合乎衛生的；有益的
undoubtedly, [ʌn`daʊtɪdlɪ] adv.毫無疑問地
update, [ʌp`det] vt.n.更新
widespread, [`waɪd͵sprɛd] adj.廣布的
upright, [`ʌp͵raɪt] adj.直立的；正直的
widow, [`wɪdo] n.寡婦
upward, [`ʌpwɚd] adj.adv.向上的
widower, [`wɪdoɚ] n.鰥夫
upward(s), [`ʌpwɚd(z)] adv.向上地
wig, [wɪg] n.假髮
utter, [`ʌtɚ] adj.全然的 vt.說
wilderness, [`wɪldɚnɪs] n.荒地
vacancy, [`vekənsɪ] n.空缺
wildlife, [`waɪld͵laɪf] n.野生動物
vacuum, [`væ kjʊəm] n.真空
wither, [`wɪðɚ] vi.vt.枯萎
vague, [veg] adj.模糊的
woe, [wo] n.悲痛 int.哎喲
vanity, [`væ nətɪ] n.虛榮
woodpecker, [`wʊd͵pɛkɚ] n.啄木鳥
vapor, [`vepɚ] n.蒸氣
workshop, [`wɝk͵ʃɑp] n.工廠；研討會
vegetation, [͵vɛdʒə`teʃən] n.植物
worship, [`wɝʃɪp] n.vt.vi.崇拜
veil, [vel] n.面紗
worthwhile, [`wɝθ`hwaɪl] adj.值得做的
vein, [ven] n.靜脈；血管；葉脈
worthy, [`wɝðɪ] adj.值得的
velvet, [`vɛlvɪt] n.天鵝絨
wreath, [riθ] n.花環
venture, [`vɛntʃɚ] vt.vi.n.冒險
wring, [rɪŋ] vt.n.擰 vi.蠕動
verbal, [`vɝb!] adj.口頭的
yacht, [jɑt] n.遊艇
versus, [`vɝsəs] prep. 與…相對
yarn, [jɑrn] n.紗線
vertical, [`vɝtɪk!] adj.垂直的
yeast, [jist] n.酵母菌
veto, [`vito] n.vt.否決
yield, [jild] vt.vi.產出；屈服
via, [`vaɪə] prep.透過…
yoga, [`jogə] n.瑜珈
vibrate, [`vaɪbret] vi.震動
zinc, [zɪŋk] n.鋅
videotape, [`vɪdɪòtep] n.錄影帶
zip, [zɪp] n.拉鍊 vt.拉開(或扣上)拉鍊
viewer, [`vjuɚ] n.觀眾
zone improvement plan, n.區域改善計畫
vigor, [`vɪgɚ] n.活力
zip code, [zɪp kod] n.郵遞區號
vigorous, [`vɪgərəs] adj.有活力的
zoom, [zum] n.變焦鏡頭 vt.vi.用變焦鏡頭將畫面拉近或拉遠
villain, [`vɪlən] n.惡徒
vine, [vaɪn] n.藤蔓
violinist, [͵vaɪə`lɪnɪst] n.小提琴家
visa, [`vizə] n.簽證
vow, [vaʊ] n.誓言 vt.vi發誓
wade, [wed] vi.vt.涉水
wail, [wel] vi.vt.n.慟哭；嚎啕
